COUNT_DATE,STORE_CODE,LSP_CODE,QTY_ON_HAND
15/03/2026,LS01,LSP-0050,167
15/03/2026,LS01,LSP-0051,152
15/03/2026,LS01,LSP-0052,60
15/03/2026,LS01,LSP-0053,0
15/03/2026,LS01,LSP-0054,53
15/03/2026,LS01,LSP-0055,110
15/03/2026,LS01,LSP-0056,32
15/03/2026,LS01,LSP-0057,63
15/03/2026,LS01,LSP-0058,73
15/03/2026,LS01,LSP-0059,41
15/03/2026,LS01,LSP-0060,44
15/03/2026,LS02,LSP-0001,19
15/03/2026,LS02,LSP-0002,124
15/03/2026,LS02,LSP-0003,147
15/03/2026,LS02,LSP-0004,72
15/03/2026,LS02,LSP-0005,91
15/03/2026,LS02,LSP-0006,14
15/03/2026,LS02,LSP-0007,115
15/03/2026,LS02,LSP-0008,120
15/03/2026,LS02,LSP-0009,33
15/03/2026,LS02,LSP-0010,34
15/03/2026,LS02,LSP-0011,0
15/03/2026,LS02,LSP-0012,78
15/03/2026,LS02,LSP-0013,0
15/03/2026,LS02,LSP-0014,27
15/03/2026,LS02,LSP-0015,0
15/03/2026,LS02,LSP-0016,26
15/03/2026,LS02,LSP-0017,85
15/03/2026,LS02,LSP-0018,79
15/03/2026,LS02,LSP-0019,9
15/03/2026,LS02,LSP-0020,3
15/03/2026,LS02,LSP-0021,85
15/03/2026,LS02,LSP-0022,45
15/03/2026,LS02,LSP-0023,73
15/03/2026,LS02,LSP-0024,191
15/03/2026,LS02,LSP-0025,52
15/03/2026,LS02,LSP-0026,90
15/03/2026,LS02,LSP-0027,65
15/03/2026,LS02,LSP-0028,134
15/03/2026,LS02,LSP-0029,33
15/03/2026,LS02,LSP-0030,87
15/03/2026,LS02,LSP-0031,144
15/03/2026,LS02,LSP-0032,116
15/03/2026,LS02,LSP-0033,0
15/03/2026,LS02,LSP-0034,37
15/03/2026,LS02,LSP-0035,80
15/03/2026,LS02,LSP-0036,35
15/03/2026,LS02,LSP-0037,130
15/03/2026,LS02,LSP-0038,165
15/03/2026,LS02,LSP-0039,14
15/03/2026,LS02,LSP-0040,55
15/03/2026,LS02,LSP-0041,5
15/03/2026,LS02,LSP-0042,92
15/03/2026,LS02,LSP-0043,73
15/03/2026,LS02,LSP-0044,22
15/03/2026,LS02,LSP-0045,10
15/03/2026,LS02,LSP-0046,118
15/03/2026,LS02,LSP-0047,14
15/03/2026,LS02,LSP-0048,30
15/03/2026,LS02,LSP-0049,37
15/03/2026,LS02,LSP-0050,102
15/03/2026,LS02,LSP-0051,139
15/03/2026,LS02,LSP-0052,110
15/03/2026,LS02,LSP-0053,46
15/03/2026,LS02,LSP-0054,120
15/03/2026,LS02,LSP-0055,153
15/03/2026,LS02,LSP-0056,96
15/03/2026,LS02,LSP-0057,37
15/03/2026,LS02,LSP-0058,62
15/03/2026,LS02,LSP-0059,112
15/03/2026,LS02,LSP-0060,119
15/03/2026,LS03,LSP-0001,46
15/03/2026,LS03,LSP-0002,132
15/03/2026,LS03,LSP-0003,117
15/03/2026,LS03,LSP-0004,71
15/03/2026,LS03,LSP-0005,44
15/03/2026,LS03,LSP-0006,18
15/03/2026,LS03,LSP-0007,58
15/03/2026,LS03,LSP-0008,27
15/03/2026,LS03,LSP-0009,41
15/03/2026,LS03,LSP-0010,74
15/03/2026,LS03,LSP-0011,48
15/03/2026,LS03,LSP-0012,97
15/03/2026,LS03,LSP-0013,120
15/03/2026,LS03,LSP-0014,110
15/03/2026,LS03,LSP-0015,78
15/03/2026,LS03,LSP-0016,149
15/03/2026,LS03,LSP-0017,114
15/03/2026,LS03,LSP-0018,92
15/03/2026,LS03,LSP-0019,126
15/03/2026,LS03,LSP-0020,21
15/03/2026,LS03,LSP-0021,20
15/03/2026,LS03,LSP-0022,23
15/03/2026,LS03,LSP-0023,65
15/03/2026,LS03,LSP-0024,39
15/03/2026,LS03,LSP-0025,106
15/03/2026,LS03,LSP-0026,90
15/03/2026,LS03,LSP-0027,107
15/03/2026,LS03,LSP-0028,64
15/03/2026,LS03,LSP-0029,66
15/03/2026,LS03,LSP-0030,29
15/03/2026,LS03,LSP-0031,22
15/03/2026,LS03,LSP-0032,58
15/03/2026,LS03,LSP-0033,158
15/03/2026,LS03,LSP-0034,113
15/03/2026,LS03,LSP-0035,33
15/03/2026,LS03,LSP-0036,148
15/03/2026,LS03,LSP-0037,58
15/03/2026,LS03,LSP-0038,29
15/03/2026,LS03,LSP-0039,149
15/03/2026,LS03,LSP-0040,133
15/03/2026,LS03,LSP-0041,6
15/03/2026,LS03,LSP-0042,99
15/03/2026,LS03,LSP-0043,29
15/03/2026,LS03,LSP-0044,78
15/03/2026,LS03,LSP-0045,102
15/03/2026,LS03,LSP-0046,46
15/03/2026,LS03,LSP-0047,89
15/03/2026,LS03,LSP-0048,56
15/03/2026,LS03,LSP-0049,65
15/03/2026,LS03,LSP-0050,40
15/03/2026,LS03,LSP-0051,15
15/03/2026,LS03,LSP-0052,160
15/03/2026,LS03,LSP-0053,59
15/03/2026,LS03,LSP-0054,68
15/03/2026,LS03,LSP-0055,44
15/03/2026,LS03,LSP-0056,1
15/03/2026,LS03,LSP-0057,62
15/03/2026,LS03,LSP-0058,63
15/03/2026,LS03,LSP-0059,115
15/03/2026,LS03,LSP-0060,60
15/03/2026,LS04,LSP-0001,58
15/03/2026,LS04,LSP-0002,16
15/03/2026,LS04,LSP-0003,65
15/03/2026,LS04,LSP-0004,137
15/03/2026,LS04,LSP-0005,102
15/03/2026,LS04,LSP-0006,0
15/03/2026,LS04,LSP-0007,23
15/03/2026,LS04,LSP-0008,58
15/03/2026,LS04,LSP-0009,12
15/03/2026,LS04,LSP-0010,41
15/03/2026,LS04,LSP-0011,18
15/03/2026,LS04,LSP-0012,169
15/03/2026,LS04,LSP-0013,56
15/03/2026,LS04,LSP-0014,74
15/03/2026,LS04,LSP-0015,116
15/03/2026,LS04,LSP-0016,43
15/03/2026,LS04,LSP-0017,22
15/03/2026,LS04,LSP-0018,44
15/03/2026,LS04,LSP-0019,73
15/03/2026,LS04,LSP-0020,61
15/03/2026,LS04,LSP-0021,97
15/03/2026,LS04,LSP-0022,142
15/03/2026,LS04,LSP-0023,33
15/03/2026,LS04,LSP-0024,116
15/03/2026,LS04,LSP-0025,54
15/03/2026,LS04,LSP-0026,5
15/03/2026,LS04,LSP-0027,26
15/03/2026,LS04,LSP-0028,28
15/03/2026,LS04,LSP-0029,37
15/03/2026,LS04,LSP-0030,105
15/03/2026,LS04,LSP-0031,57
15/03/2026,LS04,LSP-0032,108
15/03/2026,LS04,LSP-0033,43
15/03/2026,LS04,LSP-0034,17
15/03/2026,LS04,LSP-0035,110
15/03/2026,LS04,LSP-0036,100
15/03/2026,LS04,LSP-0037,80
15/03/2026,LS04,LSP-0038,32
15/03/2026,LS04,LSP-0039,22
15/03/2026,LS04,LSP-0040,19
15/03/2026,LS04,LSP-0041,7
15/03/2026,LS04,LSP-0042,53
15/03/2026,LS04,LSP-0043,39
15/03/2026,LS04,LSP-0044,129
15/03/2026,LS04,LSP-0045,94
15/03/2026,LS04,LSP-0046,53
15/03/2026,LS04,LSP-0047,102
15/03/2026,LS04,LSP-0048,6
15/03/2026,LS04,LSP-0049,45
15/03/2026,LS04,LSP-0050,31
15/03/2026,LS04,LSP-0051,101
15/03/2026,LS04,LSP-0052,81
15/03/2026,LS04,LSP-0053,135
15/03/2026,LS04,LSP-0054,100
15/03/2026,LS04,LSP-0055,78
15/03/2026,LS04,LSP-0056,23
15/03/2026,LS04,LSP-0057,10
15/03/2026,LS04,LSP-0058,25
15/03/2026,LS04,LSP-0059,22
15/03/2026,LS04,LSP-0060,127
22/03/2026,LS01,LSP-0001,68
22/03/2026,LS01,LSP-0002,38
22/03/2026,LS01,LSP-0003,141
22/03/2026,LS01,LSP-0004,18
22/03/2026,LS01,LSP-0005,106
22/03/2026,LS01,LSP-0006,112
22/03/2026,LS01,LSP-0007,63
22/03/2026,LS01,LSP-0008,190
22/03/2026,LS01,LSP-0009,152
22/03/2026,LS01,LSP-0010,13
22/03/2026,LS01,LSP-0011,134
22/03/2026,LS01,LSP-0012,125
22/03/2026,LS01,LSP-0013,93
22/03/2026,LS01,LSP-0014,16
22/03/2026,LS01,LSP-0015,22
22/03/2026,LS01,LSP-0016,4
22/03/2026,LS01,LSP-0017,41
22/03/2026,LS01,LSP-0018,108
22/03/2026,LS01,LSP-0019,31
22/03/2026,LS01,LSP-0020,64
22/03/2026,LS01,LSP-0021,44
22/03/2026,LS01,LSP-0022,29
22/03/2026,LS01,LSP-0023,22
22/03/2026,LS01,LSP-0024,105
22/03/2026,LS01,LSP-0025,105
22/03/2026,LS01,LSP-0026,82
22/03/2026,LS01,LSP-0027,17
22/03/2026,LS01,LSP-0028,41
22/03/2026,LS01,LSP-0029,58
22/03/2026,LS01,LSP-0030,45
22/03/2026,LS01,LSP-0031,116
22/03/2026,LS01,LSP-0032,114
22/03/2026,LS01,LSP-0033,83
22/03/2026,LS01,LSP-0034,25
22/03/2026,LS01,LSP-0035,32
22/03/2026,LS01,LSP-0036,112
22/03/2026,LS01,LSP-0037,0
22/03/2026,LS01,LSP-0038,39
22/03/2026,LS01,LSP-0039,98
22/03/2026,LS01,LSP-0040,84
22/03/2026,LS01,LSP-0041,90
22/03/2026,LS01,LSP-0042,1
22/03/2026,LS01,LSP-0043,108
22/03/2026,LS01,LSP-0044,109
22/03/2026,LS01,LSP-0045,0
22/03/2026,LS01,LSP-0046,45
22/03/2026,LS01,LSP-0047,174
22/03/2026,LS01,LSP-0048,155
22/03/2026,LS01,LSP-0049,36
22/03/2026,LS01,LSP-0050,156
22/03/2026,LS01,LSP-0051,147
22/03/2026,LS01,LSP-0052,61
22/03/2026,LS01,LSP-0053,11
22/03/2026,LS01,LSP-0054,41
22/03/2026,LS01,LSP-0055,115
22/03/2026,LS01,LSP-0056,41
22/03/2026,LS01,LSP-0057,55
22/03/2026,LS01,LSP-0058,82
22/03/2026,LS01,LSP-0059,53
22/03/2026,LS01,LSP-0060,50
22/03/2026,LS02,LSP-0001,22
22/03/2026,LS02,LSP-0002,114
22/03/2026,LS02,LSP-0003,158
22/03/2026,LS02,LSP-0004,81
22/03/2026,LS02,LSP-0005,82
22/03/2026,LS02,LSP-0006,26
22/03/2026,LS02,LSP-0007,125
22/03/2026,LS02,LSP-0008,114
22/03/2026,LS02,LSP-0009,38
22/03/2026,LS02,LSP-0010,36
22/03/2026,LS02,LSP-0011,0
22/03/2026,LS02,LSP-0012,68
22/03/2026,LS02,LSP-0013,0
22/03/2026,LS02,LSP-0014,37
22/03/2026,LS02,LSP-0015,4
22/03/2026,LS02,LSP-0016,24
22/03/2026,LS02,LSP-0017,93
22/03/2026,LS02,LSP-0018,86
22/03/2026,LS02,LSP-0019,0
22/03/2026,LS02,LSP-0020,0
22/03/2026,LS02,LSP-0021,79
22/03/2026,LS02,LSP-0022,40
22/03/2026,LS02,LSP-0023,70
22/03/2026,LS02,LSP-0024,186
22/03/2026,LS02,LSP-0025,49
22/03/2026,LS02,LSP-0026,92
22/03/2026,LS02,LSP-0027,72
22/03/2026,LS02,LSP-0028,142
22/03/2026,LS02,LSP-0029,26
22/03/2026,LS02,LSP-0030,97
22/03/2026,LS02,LSP-0031,152
22/03/2026,LS02,LSP-0032,126
22/03/2026,LS02,LSP-0033,7
22/03/2026,LS02,LSP-0034,29
22/03/2026,LS02,LSP-0035,90
22/03/2026,LS02,LSP-0036,47
22/03/2026,LS02,LSP-0037,126
22/03/2026,LS02,LSP-0038,169
22/03/2026,LS02,LSP-0039,9
22/03/2026,LS02,LSP-0040,64
22/03/2026,LS02,LSP-0041,11
22/03/2026,LS02,LSP-0042,91
22/03/2026,LS02,LSP-0043,73
22/03/2026,LS02,LSP-0044,13
22/03/2026,LS02,LSP-0045,17
22/03/2026,LS02,LSP-0046,115
22/03/2026,LS02,LSP-0047,25
22/03/2026,LS02,LSP-0048,34
22/03/2026,LS02,LSP-0049,25
22/03/2026,LS02,LSP-0050,99
22/03/2026,LS02,LSP-0051,144
22/03/2026,LS02,LSP-0052,117
22/03/2026,LS02,LSP-0053,54
22/03/2026,LS02,LSP-0054,113
22/03/2026,LS02,LSP-0055,147
22/03/2026,LS02,LSP-0056,89
22/03/2026,LS02,LSP-0057,48
22/03/2026,LS02,LSP-0058,61
22/03/2026,LS02,LSP-0059,111
22/03/2026,LS02,LSP-0060,116
22/03/2026,LS03,LSP-0001,44
22/03/2026,LS03,LSP-0002,139
22/03/2026,LS03,LSP-0003,119
22/03/2026,LS03,LSP-0004,59
22/03/2026,LS03,LSP-0005,49
22/03/2026,LS03,LSP-0006,8
22/03/2026,LS03,LSP-0007,50
22/03/2026,LS03,LSP-0008,22
22/03/2026,LS03,LSP-0009,30
22/03/2026,LS03,LSP-0010,77
22/03/2026,LS03,LSP-0011,36
22/03/2026,LS03,LSP-0012,91
22/03/2026,LS03,LSP-0013,113
22/03/2026,LS03,LSP-0014,104
22/03/2026,LS03,LSP-0015,74
22/03/2026,LS03,LSP-0016,156
22/03/2026,LS03,LSP-0017,103
22/03/2026,LS03,LSP-0018,104
22/03/2026,LS03,LSP-0019,119
22/03/2026,LS03,LSP-0020,17
22/03/2026,LS03,LSP-0021,31
22/03/2026,LS03,LSP-0022,24
22/03/2026,LS03,LSP-0023,60
22/03/2026,LS03,LSP-0024,28
22/03/2026,LS03,LSP-0025,109
22/03/2026,LS03,LSP-0026,83
22/03/2026,LS03,LSP-0027,103
22/03/2026,LS03,LSP-0028,63
22/03/2026,LS03,LSP-0029,78
22/03/2026,LS03,LSP-0030,18
22/03/2026,LS03,LSP-0031,18
22/03/2026,LS03,LSP-0032,59
22/03/2026,LS03,LSP-0033,161
22/03/2026,LS03,LSP-0034,110
22/03/2026,LS03,LSP-0035,35
22/03/2026,LS03,LSP-0036,149
22/03/2026,LS03,LSP-0037,59
22/03/2026,LS03,LSP-0038,18
22/03/2026,LS03,LSP-0039,147
22/03/2026,LS03,LSP-0040,137
22/03/2026,LS03,LSP-0041,12
22/03/2026,LS03,LSP-0042,106
22/03/2026,LS03,LSP-0043,22
22/03/2026,LS03,LSP-0044,83
22/03/2026,LS03,LSP-0045,94
22/03/2026,LS03,LSP-0046,56
22/03/2026,LS03,LSP-0047,86
22/03/2026,LS03,LSP-0048,67
22/03/2026,LS03,LSP-0049,74
22/03/2026,LS03,LSP-0050,52
22/03/2026,LS03,LSP-0051,26
22/03/2026,LS03,LSP-0052,162
22/03/2026,LS03,LSP-0053,57
22/03/2026,LS03,LSP-0054,65
22/03/2026,LS03,LSP-0055,36
22/03/2026,LS03,LSP-0056,7
22/03/2026,LS03,LSP-0057,56
22/03/2026,LS03,LSP-0058,61
22/03/2026,LS03,LSP-0059,110
22/03/2026,LS03,LSP-0060,53
22/03/2026,LS04,LSP-0001,64
22/03/2026,LS04,LSP-0002,17
22/03/2026,LS04,LSP-0003,54
22/03/2026,LS04,LSP-0004,133
22/03/2026,LS04,LSP-0005,103
22/03/2026,LS04,LSP-0006,0
22/03/2026,LS04,LSP-0007,15
22/03/2026,LS04,LSP-0008,69
22/03/2026,LS04,LSP-0009,19
22/03/2026,LS04,LSP-0010,46
22/03/2026,LS04,LSP-0011,6
22/03/2026,LS04,LSP-0012,163
22/03/2026,LS04,LSP-0013,45
22/03/2026,LS04,LSP-0014,67
22/03/2026,LS04,LSP-0015,104
22/03/2026,LS04,LSP-0016,54
22/03/2026,LS04,LSP-0017,21
22/03/2026,LS04,LSP-0018,43
22/03/2026,LS04,LSP-0019,79
22/03/2026,LS04,LSP-0020,66
22/03/2026,LS04,LSP-0021,88
22/03/2026,LS04,LSP-0022,130
22/03/2026,LS04,LSP-0023,33
22/03/2026,LS04,LSP-0024,116
22/03/2026,LS04,LSP-0025,59
22/03/2026,LS04,LSP-0026,0
22/03/2026,LS04,LSP-0027,14
22/03/2026,LS04,LSP-0028,30
22/03/2026,LS04,LSP-0029,35
22/03/2026,LS04,LSP-0030,94
22/03/2026,LS04,LSP-0031,58
22/03/2026,LS04,LSP-0032,117
22/03/2026,LS04,LSP-0033,39
22/03/2026,LS04,LSP-0034,9
22/03/2026,LS04,LSP-0035,112
22/03/2026,LS04,LSP-0036,102
22/03/2026,LS04,LSP-0037,75
22/03/2026,LS04,LSP-0038,44
22/03/2026,LS04,LSP-0039,31
22/03/2026,LS04,LSP-0040,8
22/03/2026,LS04,LSP-0041,1
22/03/2026,LS04,LSP-0042,56
22/03/2026,LS04,LSP-0043,27
22/03/2026,LS04,LSP-0044,117
22/03/2026,LS04,LSP-0045,93
22/03/2026,LS04,LSP-0046,52
22/03/2026,LS04,LSP-0047,100
22/03/2026,LS04,LSP-0048,0
22/03/2026,LS04,LSP-0049,38
22/03/2026,LS04,LSP-0050,30
22/03/2026,LS04,LSP-0051,101
22/03/2026,LS04,LSP-0052,82
22/03/2026,LS04,LSP-0053,137
22/03/2026,LS04,LSP-0054,93
22/03/2026,LS04,LSP-0055,75
22/03/2026,LS04,LSP-0056,15
22/03/2026,LS04,LSP-0057,3
22/03/2026,LS04,LSP-0058,14
22/03/2026,LS04,LSP-0059,24
22/03/2026,LS04,LSP-0060,137
29/03/2026,LS01,LSP-0001,57
29/03/2026,LS01,LSP-0002,38
29/03/2026,LS01,LSP-0003,136
29/03/2026,LS01,LSP-0004,22
29/03/2026,LS01,LSP-0005,104
29/03/2026,LS01,LSP-0006,119
29/03/2026,LS01,LSP-0007,67
29/03/2026,LS01,LSP-0008,185
29/03/2026,LS01,LSP-0009,141
29/03/2026,LS01,LSP-0010,22
29/03/2026,LS01,LSP-0011,122
29/03/2026,LS01,LSP-0012,122
29/03/2026,LS01,LSP-0013,82
29/03/2026,LS01,LSP-0014,9
29/03/2026,LS01,LSP-0015,34
29/03/2026,LS01,LSP-0016,5
29/03/2026,LS01,LSP-0017,42
29/03/2026,LS01,LSP-0018,101
29/03/2026,LS01,LSP-0019,28
29/03/2026,LS01,LSP-0020,57
29/03/2026,LS01,LSP-0021,41
29/03/2026,LS01,LSP-0022,22
29/03/2026,LS01,LSP-0023,34
29/03/2026,LS01,LSP-0024,102
29/03/2026,LS01,LSP-0025,114
29/03/2026,LS01,LSP-0026,81
29/03/2026,LS01,LSP-0027,12
29/03/2026,LS01,LSP-0028,48
29/03/2026,LS01,LSP-0029,48
29/03/2026,LS01,LSP-0030,49
29/03/2026,LS01,LSP-0031,116
29/03/2026,LS01,LSP-0032,116
29/03/2026,LS01,LSP-0033,84
29/03/2026,LS01,LSP-0034,15
29/03/2026,LS01,LSP-0035,26
29/03/2026,LS01,LSP-0036,122
29/03/2026,LS01,LSP-0037,1
29/03/2026,LS01,LSP-0038,44
29/03/2026,LS01,LSP-0039,99
29/03/2026,LS01,LSP-0040,72
29/03/2026,LS01,LSP-0041,102
29/03/2026,LS01,LSP-0042,7
29/03/2026,LS01,LSP-0043,116
29/03/2026,LS01,LSP-0044,101
29/03/2026,LS01,LSP-0045,12
29/03/2026,LS01,LSP-0046,43
29/03/2026,LS01,LSP-0047,165
29/03/2026,LS01,LSP-0048,155
29/03/2026,LS01,LSP-0049,44
29/03/2026,LS01,LSP-0050,155
29/03/2026,LS01,LSP-0051,136
29/03/2026,LS01,LSP-0052,62
29/03/2026,LS01,LSP-0053,14
29/03/2026,LS01,LSP-0054,47
29/03/2026,LS01,LSP-0055,125
29/03/2026,LS01,LSP-0056,44
29/03/2026,LS01,LSP-0057,59
29/03/2026,LS01,LSP-0058,82
29/03/2026,LS01,LSP-0059,61
29/03/2026,LS01,LSP-0060,52
29/03/2026,LS02,LSP-0001,11
29/03/2026,LS02,LSP-0002,124
29/03/2026,LS02,LSP-0003,164
29/03/2026,LS02,LSP-0004,77
29/03/2026,LS02,LSP-0005,75
29/03/2026,LS02,LSP-0006,15
29/03/2026,LS02,LSP-0007,128
29/03/2026,LS02,LSP-0008,110
29/03/2026,LS02,LSP-0009,43
29/03/2026,LS02,LSP-0010,48
29/03/2026,LS02,LSP-0011,0
29/03/2026,LS02,LSP-0012,56
29/03/2026,LS02,LSP-0013,0
29/03/2026,LS02,LSP-0014,36
29/03/2026,LS02,LSP-0015,0
29/03/2026,LS02,LSP-0016,12
29/03/2026,LS02,LSP-0017,91
29/03/2026,LS02,LSP-0018,79
29/03/2026,LS02,LSP-0019,3
29/03/2026,LS02,LSP-0020,0
29/03/2026,LS02,LSP-0021,77
29/03/2026,LS02,LSP-0022,38
29/03/2026,LS02,LSP-0023,69
29/03/2026,LS02,LSP-0024,179
29/03/2026,LS02,LSP-0025,55
29/03/2026,LS02,LSP-0026,81
29/03/2026,LS02,LSP-0027,71
29/03/2026,LS02,LSP-0028,142
29/03/2026,LS02,LSP-0029,23
29/03/2026,LS02,LSP-0030,85
29/03/2026,LS02,LSP-0031,150
29/03/2026,LS02,LSP-0032,131
29/03/2026,LS02,LSP-0033,7
29/03/2026,LS02,LSP-0034,28
29/03/2026,LS02,LSP-0035,92
29/03/2026,LS02,LSP-0036,56
29/03/2026,LS02,LSP-0037,128
29/03/2026,LS02,LSP-0038,166
29/03/2026,LS02,LSP-0039,18
29/03/2026,LS02,LSP-0040,60
29/03/2026,LS02,LSP-0041,18
29/03/2026,LS02,LSP-0042,93
29/03/2026,LS02,LSP-0043,71
29/03/2026,LS02,LSP-0044,18
29/03/2026,LS02,LSP-0045,20
29/03/2026,LS02,LSP-0046,125
29/03/2026,LS02,LSP-0047,29
29/03/2026,LS02,LSP-0048,26
29/03/2026,LS02,LSP-0049,18
29/03/2026,LS02,LSP-0050,95
29/03/2026,LS02,LSP-0051,138
29/03/2026,LS02,LSP-0052,107
29/03/2026,LS02,LSP-0053,59
29/03/2026,LS02,LSP-0054,120
29/03/2026,LS02,LSP-0055,153
29/03/2026,LS02,LSP-0056,93
29/03/2026,LS02,LSP-0057,43
29/03/2026,LS02,LSP-0058,56
29/03/2026,LS02,LSP-0059,111
29/03/2026,LS02,LSP-0060,112
29/03/2026,LS03,LSP-0001,37
29/03/2026,LS03,LSP-0002,129
29/03/2026,LS03,LSP-0003,109
29/03/2026,LS03,LSP-0004,56
29/03/2026,LS03,LSP-0005,44
29/03/2026,LS03,LSP-0006,2
29/03/2026,LS03,LSP-0007,50
29/03/2026,LS03,LSP-0008,30
29/03/2026,LS03,LSP-0009,32
29/03/2026,LS03,LSP-0010,83
29/03/2026,LS03,LSP-0011,44
29/03/2026,LS03,LSP-0012,96
29/03/2026,LS03,LSP-0013,113
29/03/2026,LS03,LSP-0014,101
29/03/2026,LS03,LSP-0015,64
29/03/2026,LS03,LSP-0016,163
29/03/2026,LS03,LSP-0017,104
29/03/2026,LS03,LSP-0018,99
29/03/2026,LS03,LSP-0019,119
29/03/2026,LS03,LSP-0020,16
29/03/2026,LS03,LSP-0021,28
29/03/2026,LS03,LSP-0022,25
29/03/2026,LS03,LSP-0023,69
29/03/2026,LS03,LSP-0024,19
29/03/2026,LS03,LSP-0025,100
29/03/2026,LS03,LSP-0026,92
29/03/2026,LS03,LSP-0027,107
29/03/2026,LS03,LSP-0028,75
29/03/2026,LS03,LSP-0029,76
29/03/2026,LS03,LSP-0030,28
29/03/2026,LS03,LSP-0031,17
29/03/2026,LS03,LSP-0032,71
29/03/2026,LS03,LSP-0033,173
29/03/2026,LS03,LSP-0034,122
29/03/2026,LS03,LSP-0035,40
29/03/2026,LS03,LSP-0036,153
29/03/2026,LS03,LSP-0037,54
29/03/2026,LS03,LSP-0038,20
29/03/2026,LS03,LSP-0039,141
29/03/2026,LS03,LSP-0040,139
29/03/2026,LS03,LSP-0041,18
29/03/2026,LS03,LSP-0042,115
29/03/2026,LS03,LSP-0043,26
29/03/2026,LS03,LSP-0044,77
29/03/2026,LS03,LSP-0045,88
29/03/2026,LS03,LSP-0046,64
29/03/2026,LS03,LSP-0047,89
29/03/2026,LS03,LSP-0048,76
29/03/2026,LS03,LSP-0049,76
29/03/2026,LS03,LSP-0050,53
29/03/2026,LS03,LSP-0051,22
29/03/2026,LS03,LSP-0052,166
29/03/2026,LS03,LSP-0053,63
29/03/2026,LS03,LSP-0054,58
29/03/2026,LS03,LSP-0055,24
29/03/2026,LS03,LSP-0056,12
29/03/2026,LS03,LSP-0057,46
29/03/2026,LS03,LSP-0058,54
29/03/2026,LS03,LSP-0059,105
29/03/2026,LS03,LSP-0060,63
29/03/2026,LS04,LSP-0001,64
29/03/2026,LS04,LSP-0002,13
29/03/2026,LS04,LSP-0003,56
29/03/2026,LS04,LSP-0004,121
29/03/2026,LS04,LSP-0005,115
29/03/2026,LS04,LSP-0006,0
29/03/2026,LS04,LSP-0007,6
29/03/2026,LS04,LSP-0008,59
29/03/2026,LS04,LSP-0009,28
29/03/2026,LS04,LSP-0010,42
29/03/2026,LS04,LSP-0011,0
29/03/2026,LS04,LSP-0012,151
29/03/2026,LS04,LSP-0013,43
29/03/2026,LS04,LSP-0014,55
29/03/2026,LS04,LSP-0015,93
29/03/2026,LS04,LSP-0016,55
29/03/2026,LS04,LSP-0017,29
29/03/2026,LS04,LSP-0018,49
29/03/2026,LS04,LSP-0019,90
29/03/2026,LS04,LSP-0020,64
29/03/2026,LS04,LSP-0021,96
29/03/2026,LS04,LSP-0022,135
29/03/2026,LS04,LSP-0023,27
29/03/2026,LS04,LSP-0024,122
29/03/2026,LS04,LSP-0025,69
29/03/2026,LS04,LSP-0026,0
29/03/2026,LS04,LSP-0027,22
29/03/2026,LS04,LSP-0028,23
29/03/2026,LS04,LSP-0029,38
29/03/2026,LS04,LSP-0030,100
29/03/2026,LS04,LSP-0031,47
29/03/2026,LS04,LSP-0032,108
29/03/2026,LS04,LSP-0033,35
29/03/2026,LS04,LSP-0034,9
29/03/2026,LS04,LSP-0035,120
29/03/2026,LS04,LSP-0036,92
29/03/2026,LS04,LSP-0037,81
29/03/2026,LS04,LSP-0038,35
29/03/2026,LS04,LSP-0039,28
29/03/2026,LS04,LSP-0040,13
29/03/2026,LS04,LSP-0041,0
29/03/2026,LS04,LSP-0042,62
29/03/2026,LS04,LSP-0043,22
29/03/2026,LS04,LSP-0044,110
29/03/2026,LS04,LSP-0045,85
29/03/2026,LS04,LSP-0046,41
29/03/2026,LS04,LSP-0047,109
29/03/2026,LS04,LSP-0048,0
29/03/2026,LS04,LSP-0049,50
29/03/2026,LS04,LSP-0050,23
29/03/2026,LS04,LSP-0051,110
29/03/2026,LS04,LSP-0052,81
29/03/2026,LS04,LSP-0053,130
29/03/2026,LS04,LSP-0054,101
29/03/2026,LS04,LSP-0055,71
29/03/2026,LS04,LSP-0056,20
29/03/2026,LS04,LSP-0057,0
29/03/2026,LS04,LSP-0058,26
29/03/2026,LS04,LSP-0059,20
29/03/2026,LS04,LSP-0060,134
05/04/2026,LS01,LSP-0001,66
05/04/2026,LS01,LSP-0002,38
05/04/2026,LS01,LSP-0003,132
05/04/2026,LS01,LSP-0004,21
05/04/2026,LS01,LSP-0005,100
05/04/2026,LS01,LSP-0006,118
05/04/2026,LS01,LSP-0007,67
05/04/2026,LS01,LSP-0008,177
05/04/2026,LS01,LSP-0009,140
05/04/2026,LS01,LSP-0010,33
05/04/2026,LS01,LSP-0011,128
05/04/2026,LS01,LSP-0012,115
05/04/2026,LS01,LSP-0013,70
05/04/2026,LS01,LSP-0014,5
05/04/2026,LS01,LSP-0015,38
05/04/2026,LS01,LSP-0016,14
05/04/2026,LS01,LSP-0017,50
05/04/2026,LS01,LSP-0018,90
05/04/2026,LS01,LSP-0019,22
05/04/2026,LS01,LSP-0020,66
05/04/2026,LS01,LSP-0021,30
05/04/2026,LS01,LSP-0022,31
05/04/2026,LS01,LSP-0023,25
05/04/2026,LS01,LSP-0024,108
05/04/2026,LS01,LSP-0025,104
05/04/2026,LS01,LSP-0026,75
05/04/2026,LS01,LSP-0027,12
