ReturnId,ReturnDateKey,SalesOrderLineId,OrderId,SKU,MarketId,CustomerId,ReasonKey,QtyReturned,RefundAmountUSD
RMA-005235,20250421,188351,SO-0013188,SKU-0096,M02,C008,4,1,63.05
RMA-005236,20260301,188440,SO-0028003,SKU-0096,M02,C008,5,2,131.36
RMA-005237,20240812,188475,SO-0002875,SKU-0096,M03,C014,3,1,63.32
RMA-005238,20241129,188483,SO-0006891,SKU-0096,M03,C014,3,1,66.31
RMA-005239,20251123,188542,SO-0023127,SKU-0096,M03,C016,4,1,52.65
RMA-005240,20241113,188604,SO-0006495,SKU-0096,M04,C020,1,1,63.44
RMA-005241,20250124,188632,SO-0010303,SKU-0096,M04,C017,5,1,65.58
RMA-005242,20250225,188636,SO-0011378,SKU-0096,M04,C022,4,2,102.78
RMA-005243,20250514,188652,SO-0014990,SKU-0096,M04,C021,4,1,63.49
RMA-005244,20251207,188695,SO-0023715,SKU-0096,M04,C020,2,1,61.96
RMA-005245,20251224,188711,SO-0024746,SKU-0096,M04,C017,3,1,67.5
RMA-005246,20250101,188769,SO-0008563,SKU-0096,M05,C026,1,1,65.03
RMA-005247,20250303,188787,SO-0011381,SKU-0096,M05,C025,3,1,66.1
RMA-005248,20250313,188789,SO-0011739,SKU-0096,M05,C024,2,1,66.22
RMA-005249,20251224,188853,SO-0025292,SKU-0096,M05,C024,5,1,64.11
RMA-005250,20250721,188982,SO-0018173,SKU-0096,M06,C030,1,1,62.74
RMA-005251,20260106,189026,SO-0025657,SKU-0096,M06,C030,4,1,64.03
RMA-005252,20240821,189073,SO-0002850,SKU-0096,M07,C034,5,1,63.81
RMA-005253,20241127,189096,SO-0007408,SKU-0096,M07,C036,2,1,65.03
RMA-005254,20250909,189164,SO-0020414,SKU-0096,M07,C038,4,1,49.83
RMA-005255,20251212,189177,SO-0023685,SKU-0096,M07,C035,5,2,132.5
RMA-005256,20260203,189198,SO-0026737,SKU-0096,M07,C036,5,1,66.48
RMA-005257,20260307,189203,SO-0027899,SKU-0096,M07,C037,4,1,62.63
RMA-005258,20260207,189330,SO-0026788,SKU-0096,M08,C042,5,1,65.55
RMA-005259,20260504,189343,SO-0030348,SKU-0096,M08,C041,4,1,65.53
RMA-005260,20241116,189387,SO-0006208,SKU-0097,M01,C002,4,1,25.51
RMA-005261,20241107,189391,SO-0006700,SKU-0097,M01,C001,4,2,50.64
RMA-005262,20241121,189397,SO-0007375,SKU-0097,M01,C003,1,1,23.81
RMA-005263,20241205,189402,SO-0007776,SKU-0097,M01,C001,1,1,24.5
RMA-005264,20251125,189507,SO-0023430,SKU-0097,M01,C005,3,1,23.32
RMA-005265,20260412,189534,SO-0029601,SKU-0097,M01,C004,2,1,24.72
RMA-005266,20241013,189581,SO-0004748,SKU-0097,M02,C009,1,1,25.23
RMA-005267,20250108,189598,SO-0008902,SKU-0097,M02,C007,1,1,24.6
RMA-005268,20250113,189600,SO-0009173,SKU-0097,M02,C009,3,1,25.67
RMA-005269,20250722,189646,SO-0017389,SKU-0097,M02,C010,1,1,23.22
RMA-005270,20250825,189656,SO-0018771,SKU-0097,M02,C008,4,1,24.97
RMA-005271,20241215,189848,SO-0007747,SKU-0097,M04,C017,4,1,25.36
RMA-005272,20250313,189864,SO-0012529,SKU-0097,M04,C017,5,1,25.1
RMA-005273,20250923,190013,SO-0021071,SKU-0097,M05,C023,4,1,24.84
RMA-005274,20250509,190121,SO-0015089,SKU-0097,M06,C032,4,1,24.4
RMA-005275,20250604,190126,SO-0016114,SKU-0097,M06,C029,5,1,25.13
RMA-005276,20260423,190184,SO-0030604,SKU-0097,M06,C029,1,1,24.55
RMA-005277,20260506,190186,SO-0031142,SKU-0097,M06,C032,4,1,23.91
RMA-005278,20240714,190195,SO-0000618,SKU-0097,M07,C037,4,1,24.34
RMA-005279,20250223,190231,SO-0010679,SKU-0097,M07,C035,1,1,25.25
RMA-005280,20250601,190253,SO-0015497,SKU-0097,M07,C037,5,1,23.24
RMA-005281,20250604,190255,SO-0015762,SKU-0097,M07,C035,4,1,25.4
RMA-005282,20251229,190304,SO-0025484,SKU-0097,M07,C037,4,1,23.77
RMA-005283,20260106,190308,SO-0025930,SKU-0097,M07,C035,1,1,24.61
RMA-005284,20250623,190370,SO-0016841,SKU-0097,M08,C041,3,1,24.82
RMA-005285,20250923,190388,SO-0021179,SKU-0097,M08,C041,2,1,25.26
RMA-005286,20260520,190412,SO-0031062,SKU-0097,M08,C040,3,1,23.73
RMA-005287,20260607,190418,SO-0032221,SKU-0097,M08,C043,1,1,24.19
RMA-005288,20240826,190453,SO-0003577,SKU-0098,M01,C001,5,1,45.36
RMA-005289,20240930,190458,SO-0004164,SKU-0098,M01,C006,1,2,73.32
RMA-005290,20250909,190615,SO-0020469,SKU-0098,M01,C004,5,1,48.69
RMA-005291,20251107,190635,SO-0022306,SKU-0098,M01,C001,5,1,47.19
RMA-005292,20240829,190756,SO-0003309,SKU-0098,M02,C045,2,1,37.43
RMA-005293,20250316,190829,SO-0012300,SKU-0098,M02,C011,5,1,38.36
RMA-005294,20250604,190860,SO-0016093,SKU-0098,M02,C008,3,1,47.58
RMA-005295,20250618,190872,SO-0016766,SKU-0098,M02,C011,4,2,75.72
RMA-005296,20251210,190939,SO-0023569,SKU-0098,M02,C009,1,1,46.56
RMA-005297,20251209,190950,SO-0024513,SKU-0098,M02,C009,3,1,46.47
RMA-005298,20240706,191007,SO-0000461,SKU-0098,M03,C015,4,1,46.11
RMA-005299,20240819,191024,SO-0003277,SKU-0098,M03,C013,3,1,47.43
RMA-005300,20250611,191070,SO-0015428,SKU-0098,M03,C013,1,1,47.07
RMA-005301,20240713,191170,SO-0000603,SKU-0098,M04,C022,4,1,37.68
RMA-005302,20250319,191261,SO-0012309,SKU-0098,M04,C020,1,1,45.01
RMA-005303,20250331,191265,SO-0012929,SKU-0098,M04,C017,2,1,48.5
RMA-005304,20250810,191318,SO-0018913,SKU-0098,M04,C017,1,2,93.5
RMA-005305,20251205,191349,SO-0023622,SKU-0098,M04,C017,3,1,49.1
RMA-005306,20251225,191366,SO-0025285,SKU-0098,M04,C017,2,1,47.84
RMA-005307,20260109,191373,SO-0025960,SKU-0098,M04,C021,2,1,44.62
RMA-005308,20260206,191374,SO-0026269,SKU-0098,M04,C017,5,1,48.16
RMA-005309,20260207,191378,SO-0026539,SKU-0098,M04,C018,4,1,48.23
RMA-005310,20260330,191395,SO-0029124,SKU-0098,M04,C018,2,1,46.26
RMA-005311,20260509,191405,SO-0030954,SKU-0098,M04,C022,2,1,37.96
RMA-005312,20250626,191513,SO-0016334,SKU-0098,M05,C027,4,1,37.0
RMA-005313,20250726,191526,SO-0018567,SKU-0098,M05,C026,5,1,46.24
RMA-005314,20251105,191551,SO-0022733,SKU-0098,M05,C024,4,1,48.45
RMA-005315,20260321,191590,SO-0028510,SKU-0098,M05,C024,2,1,46.81
RMA-005316,20240623,191608,SO-0000299,SKU-0098,M06,C030,2,1,47.32
RMA-005317,20240824,191628,SO-0002626,SKU-0098,M06,C032,5,1,45.6
RMA-005318,20240929,191639,SO-0004812,SKU-0098,M06,C028,5,1,46.24
RMA-005319,20260203,191785,SO-0027043,SKU-0098,M06,C029,2,1,46.58
RMA-005320,20260312,191790,SO-0027938,SKU-0098,M06,C032,4,2,90.82
RMA-005321,20240704,191821,SO-0000172,SKU-0098,M07,C037,2,1,45.48
RMA-005322,20240729,191832,SO-0001378,SKU-0098,M07,C035,3,1,47.97
RMA-005323,20240905,191855,SO-0004014,SKU-0098,M07,C035,3,1,47.5
RMA-005324,20250704,191957,SO-0016565,SKU-0098,M07,C034,4,1,47.61
RMA-005325,20250730,191964,SO-0017997,SKU-0098,M07,C034,2,2,94.1
RMA-005326,20250329,192131,SO-0012910,SKU-0098,M08,C043,5,1,45.95
RMA-005327,20250727,192157,SO-0017958,SKU-0098,M08,C040,4,1,49.03
RMA-005328,20251226,192193,SO-0025175,SKU-0098,M08,C042,4,1,46.45
RMA-005329,20260405,192211,SO-0029903,SKU-0098,M08,C042,5,1,48.36
RMA-005330,20240903,192283,SO-0003939,SKU-0099,M01,C005,1,1,116.25
RMA-005331,20241208,192349,SO-0008135,SKU-0099,M01,C002,1,1,121.13
RMA-005332,20250115,192360,SO-0008856,SKU-0099,M01,C006,4,1,101.82
RMA-005333,20250428,192424,SO-0014126,SKU-0099,M01,C006,2,1,94.96
RMA-005334,20241229,192582,SO-0008099,SKU-0099,M02,C011,1,1,97.2
RMA-005335,20250129,192614,SO-0010562,SKU-0099,M02,C008,2,1,125.18
RMA-005336,20250411,192639,SO-0012788,SKU-0099,M02,C009,5,2,244.68
RMA-005337,20250401,192640,SO-0012833,SKU-0099,M02,C009,2,1,119.26
RMA-005338,20240716,192689,SO-0001044,SKU-0099,M03,C015,4,1,123.17
RMA-005339,20240718,192825,SO-0001316,SKU-0099,M04,C017,4,1,127.1
RMA-005340,20240730,192836,SO-0002165,SKU-0099,M04,C017,3,1,120.66
RMA-005341,20240805,192837,SO-0002213,SKU-0099,M04,C021,1,1,117.82
RMA-005342,20241114,192891,SO-0006939,SKU-0099,M04,C017,1,1,123.32
RMA-005343,20250118,192935,SO-0010037,SKU-0099,M04,C019,2,1,118.95
RMA-005344,20250802,193005,SO-0018433,SKU-0099,M04,C022,1,1,97.84
RMA-005345,20241227,193083,SO-0008291,SKU-0099,M05,C024,3,1,122.91
RMA-005346,20250725,193143,SO-0017449,SKU-0099,M05,C025,5,1,119.37
RMA-005347,20240726,193163,SO-0001372,SKU-0099,M06,C029,4,1,123.42
RMA-005348,20241015,193205,SO-0005521,SKU-0099,M06,C029,4,1,116.54
RMA-005349,20241223,193263,SO-0008971,SKU-0099,M06,C032,4,1,119.96
RMA-005350,20250601,193313,SO-0015224,SKU-0099,M06,C033,1,1,99.27
RMA-005351,20250612,193314,SO-0015583,SKU-0099,M06,C033,3,1,96.69
RMA-005352,20241003,193388,SO-0004238,SKU-0099,M07,C035,5,1,121.64
RMA-005353,20250527,193510,SO-0015182,SKU-0099,M07,C035,4,1,127.0
RMA-005354,20241021,193581,SO-0005181,SKU-0099,M08,C043,2,1,113.35
RMA-005355,20241129,193606,SO-0007638,SKU-0099,M08,C043,1,1,116.57
RMA-005356,20250112,193620,SO-0009163,SKU-0099,M08,C044,2,1,96.7
RMA-005357,20250323,193641,SO-0012109,SKU-0099,M08,C042,3,1,119.6
RMA-005358,20250710,193681,SO-0016756,SKU-0100,M01,C001,4,1,85.95
RMA-005359,20251015,193771,SO-0021997,SKU-0100,M01,C006,1,1,67.75
RMA-005360,20260124,193864,SO-0026662,SKU-0100,M01,C006,1,1,67.56
RMA-005361,20260316,193897,SO-0028533,SKU-0100,M01,C003,4,1,88.02
RMA-005362,20260420,193918,SO-0030090,SKU-0100,M01,C005,5,1,82.17
RMA-005363,20260520,193939,SO-0031242,SKU-0100,M01,C001,3,2,171.56
RMA-005364,20260617,193954,SO-0032049,SKU-0100,M01,C005,1,2,159.64
RMA-005365,20250701,193975,SO-0017119,SKU-0100,M02,C008,1,2,172.64
RMA-005366,20251117,194075,SO-0023119,SKU-0100,M02,C008,4,2,174.24
RMA-005367,20251120,194081,SO-0023387,SKU-0100,M02,C007,1,2,171.86
RMA-005368,20251218,194095,SO-0024020,SKU-0100,M02,C011,4,1,68.58
RMA-005369,20251214,194099,SO-0024197,SKU-0100,M02,C008,2,1,83.1
RMA-005370,20260126,194143,SO-0026349,SKU-0100,M02,C007,5,1,84.61
RMA-005371,20260422,194205,SO-0030361,SKU-0100,M02,C009,5,2,165.34
RMA-005372,20260522,194218,SO-0031162,SKU-0100,M02,C007,4,1,83.76
RMA-005373,20251119,194327,SO-0023756,SKU-0100,M03,C016,3,1,69.46
RMA-005374,20260204,194375,SO-0026713,SKU-0100,M03,C012,3,1,79.72
RMA-005375,20250719,194457,SO-0017176,SKU-0100,M04,C020,4,1,78.42
RMA-005376,20250810,194480,SO-0019003,SKU-0100,M04,C017,3,1,86.23
RMA-005377,20250929,194501,SO-0020349,SKU-0100,M04,C018,4,1,85.73
RMA-005378,20251014,194517,SO-0021246,SKU-0100,M04,C018,2,1,84.22
RMA-005379,20251113,194553,SO-0023174,SKU-0100,M04,C018,2,1,84.12
RMA-005380,20251130,194575,SO-0024206,SKU-0100,M04,C017,2,2,169.3
RMA-005381,20260220,194623,SO-0026855,SKU-0100,M04,C019,2,2,155.78
RMA-005382,20260224,194626,SO-0026992,SKU-0100,M04,C022,1,1,66.57
RMA-005383,20260223,194630,SO-0027211,SKU-0100,M04,C018,3,1,83.99
RMA-005384,20260313,194650,SO-0028416,SKU-0100,M04,C020,4,2,159.82
RMA-005385,20260405,194662,SO-0029167,SKU-0100,M04,C017,2,2,171.06
RMA-005386,20260518,194695,SO-0031084,SKU-0100,M04,C018,4,1,84.56
RMA-005387,20260525,194706,SO-0031574,SKU-0100,M04,C021,5,1,81.6
RMA-005388,20260621,194724,SO-0032509,SKU-0100,M04,C017,1,1,85.32
RMA-005389,20251023,194807,SO-0022508,SKU-0100,M05,C023,1,1,84.68
RMA-005390,20251118,194820,SO-0023179,SKU-0100,M05,C023,1,1,86.27
RMA-005391,20251209,194842,SO-0024396,SKU-0100,M05,C027,3,1,67.74
RMA-005392,20260321,194909,SO-0028510,SKU-0100,M05,C024,3,1,84.62
RMA-005393,20260525,194956,SO-0031848,SKU-0100,M05,C027,3,1,69.18
RMA-005394,20250702,194977,SO-0017188,SKU-0100,M06,C032,2,1,83.72
RMA-005395,20250917,195018,SO-0020360,SKU-0100,M06,C029,1,2,174.56
RMA-005396,20250925,195026,SO-0020763,SKU-0100,M06,C030,4,1,83.73
RMA-005397,20260128,195115,SO-0026330,SKU-0100,M06,C033,3,2,133.1
RMA-005398,20260227,195133,SO-0027402,SKU-0100,M06,C030,4,1,85.83
RMA-005399,20250724,195228,SO-0017817,SKU-0100,M07,C034,4,2,173.62
RMA-005400,20250831,195252,SO-0019515,SKU-0100,M07,C035,1,1,82.99
RMA-005401,20250927,195261,SO-0020413,SKU-0100,M07,C037,1,2,155.8
RMA-005402,20260228,195398,SO-0028119,SKU-0100,M07,C035,1,2,168.04
RMA-005403,20260323,195400,SO-0028252,SKU-0100,M07,C035,2,1,85.51
RMA-005404,20260326,195403,SO-0028476,SKU-0100,M07,C035,4,1,84.11
RMA-005405,20260527,195437,SO-0031189,SKU-0100,M07,C034,1,1,83.7
RMA-005406,20260530,195441,SO-0031456,SKU-0100,M07,C038,2,1,67.56
RMA-005407,20250810,195499,SO-0019070,SKU-0100,M08,C039,5,1,85.88
RMA-005408,20251003,195532,SO-0021580,SKU-0100,M08,C039,2,2,167.0
RMA-005409,20251105,195548,SO-0022707,SKU-0100,M08,C043,1,1,80.12
RMA-005410,20260125,195600,SO-0026247,SKU-0100,M08,C039,3,1,88.73
RMA-005411,20260403,195640,SO-0029768,SKU-0100,M08,C040,4,1,85.73
RMA-005412,20241118,195729,SO-0006704,SKU-0101,M01,C005,4,1,35.71
RMA-005413,20250121,195749,SO-0009305,SKU-0101,M01,C006,5,1,29.22
RMA-005414,20250119,195755,SO-0009798,SKU-0101,M01,C005,2,1,37.27
RMA-005415,20250129,195759,SO-0010333,SKU-0101,M01,C002,2,1,39.41
RMA-005416,20250226,195764,SO-0011405,SKU-0101,M01,C005,4,1,35.94
RMA-005417,20250728,195806,SO-0017788,SKU-0101,M01,C005,1,1,36.52
RMA-005418,20260522,195890,SO-0031694,SKU-0101,M01,C006,2,1,29.56
RMA-005419,20250420,195971,SO-0014085,SKU-0101,M02,C010,4,1,35.94
RMA-005420,20250710,195988,SO-0016941,SKU-0101,M02,C008,4,1,37.13
RMA-005421,20250819,195994,SO-0018770,SKU-0101,M02,C007,1,1,37.84
RMA-005422,20250922,196012,SO-0021093,SKU-0101,M02,C045,5,1,30.6
RMA-005423,20240805,196089,SO-0002207,SKU-0101,M03,C015,1,1,38.01
RMA-005424,20241120,196215,SO-0007169,SKU-0101,M04,C022,4,1,30.39
RMA-005425,20260621,196339,SO-0032601,SKU-0101,M04,C020,4,1,35.43
RMA-005426,20241207,196370,SO-0007979,SKU-0101,M05,C025,5,1,37.63
RMA-005427,20250716,196420,SO-0017986,SKU-0101,M05,C023,4,1,38.37
RMA-005428,20260530,196460,SO-0032111,SKU-0101,M05,C023,2,1,38.54
RMA-005429,20251205,196591,SO-0023951,SKU-0101,M06,C032,4,1,36.95
RMA-005430,20240702,196622,SO-0001156,SKU-0101,M07,C037,5,1,37.01
RMA-005431,20250305,196671,SO-0011438,SKU-0101,M07,C038,5,1,30.15
RMA-005432,20250412,196679,SO-0012813,SKU-0101,M07,C034,2,1,37.14
RMA-005433,20251012,196720,SO-0021350,SKU-0101,M07,C034,5,1,37.46
RMA-005434,20250121,196797,SO-0009518,SKU-0101,M08,C040,2,1,37.91
RMA-005435,20260124,196839,SO-0026251,SKU-0101,M08,C043,5,1,36.04
RMA-005436,20250619,196867,SO-0016042,SKU-0102,M01,C001,4,1,68.23
RMA-005437,20250623,196877,SO-0016579,SKU-0102,M01,C004,1,2,136.96
RMA-005438,20250705,196878,SO-0016625,SKU-0102,M01,C005,2,2,125.24
RMA-005439,20250717,196891,SO-0017294,SKU-0102,M01,C005,4,1,62.44
RMA-005440,20251122,197027,SO-0023516,SKU-0102,M01,C001,1,1,66.28
RMA-005441,20251207,197031,SO-0023699,SKU-0102,M01,C004,3,2,132.26
RMA-005442,20260531,197190,SO-0031421,SKU-0102,M01,C002,1,1,68.58
RMA-005443,20260528,197197,SO-0031734,SKU-0102,M01,C002,1,2,136.58
RMA-005444,20260603,197198,SO-0031781,SKU-0102,M01,C005,3,2,124.2
RMA-005445,20260530,197204,SO-0032049,SKU-0102,M01,C005,4,1,63.29
RMA-005446,20260607,197205,SO-0032094,SKU-0102,M01,C005,5,1,63.22
RMA-005447,20250615,197225,SO-0015824,SKU-0102,M02,C007,3,1,67.42
RMA-005448,20250913,197319,SO-0020565,SKU-0102,M02,C010,4,2,125.76
RMA-005449,20251003,197320,SO-0020607,SKU-0102,M02,C007,5,2,134.2
RMA-005450,20260215,197472,SO-0027646,SKU-0102,M02,C007,4,1,64.76
RMA-005451,20260318,197497,SO-0028884,SKU-0102,M02,C045,1,1,51.74
RMA-005452,20260417,197506,SO-0029381,SKU-0102,M02,C008,1,1,66.08
RMA-005453,20260405,197507,SO-0029463,SKU-0102,M02,C045,2,1,52.13
RMA-005454,20260607,197559,SO-0031784,SKU-0102,M02,C008,2,1,66.66
RMA-005455,20250703,197593,SO-0016634,SKU-0102,M03,C014,2,1,64.83
RMA-005456,20250905,197644,SO-0019496,SKU-0102,M03,C016,2,1,52.59
RMA-005457,20250930,197666,SO-0020700,SKU-0102,M03,C012,2,1,63.59
RMA-005458,20251009,197674,SO-0021106,SKU-0102,M03,C013,3,1,69.0
RMA-005459,20251213,197741,SO-0024652,SKU-0102,M03,C013,1,2,133.72
RMA-005460,20260101,197746,SO-0024876,SKU-0102,M03,C012,5,2,130.64
RMA-005461,20260102,197754,SO-0025284,SKU-0102,M03,C016,1,1,54.32
RMA-005462,20260123,197762,SO-0025685,SKU-0102,M03,C014,2,1,67.32
RMA-005463,20260417,197827,SO-0030007,SKU-0102,M03,C012,5,2,126.34
RMA-005464,20260501,197829,SO-0030187,SKU-0102,M03,C012,3,1,62.17
RMA-005465,20260507,197848,SO-0031255,SKU-0102,M03,C014,1,1,65.45
RMA-005466,20250803,197920,SO-0018204,SKU-0102,M04,C017,2,1,68.63
RMA-005467,20250827,197957,SO-0019994,SKU-0102,M04,C021,4,2,126.9
RMA-005468,20251207,198039,SO-0023852,SKU-0102,M04,C022,1,1,53.85
RMA-005469,20260204,198100,SO-0026719,SKU-0102,M04,C018,5,1,65.45
RMA-005470,20260309,198136,SO-0028503,SKU-0102,M04,C017,4,1,68.22
RMA-005471,20260318,198142,SO-0029035,SKU-0102,M04,C017,3,1,67.34
RMA-005472,20260510,198186,SO-0031215,SKU-0102,M04,C017,2,1,65.33
RMA-005473,20260527,198191,SO-0031435,SKU-0102,M04,C017,2,2,130.2
RMA-005474,20260531,198197,SO-0031749,SKU-0102,M04,C017,3,1,66.27
RMA-005475,20260603,198213,SO-0032514,SKU-0102,M04,C022,3,1,52.72
RMA-005476,20260622,198215,SO-0032601,SKU-0102,M04,C020,2,2,125.8
RMA-005477,20250712,198237,SO-0017224,SKU-0102,M05,C023,4,1,66.01
RMA-005478,20250808,198263,SO-0018655,SKU-0102,M05,C025,2,1,65.29
RMA-005479,20250923,198296,SO-0020403,SKU-0102,M05,C027,1,1,51.58
RMA-005480,20251011,198319,SO-0021612,SKU-0102,M05,C026,4,1,64.44
RMA-005481,20251105,198340,SO-0022826,SKU-0102,M05,C027,3,2,106.94
RMA-005482,20251115,198343,SO-0022956,SKU-0102,M05,C023,2,1,64.31
RMA-005483,20251118,198350,SO-0023363,SKU-0102,M05,C027,1,1,51.65
RMA-005484,20251230,198390,SO-0025201,SKU-0102,M05,C023,4,2,134.62
RMA-005485,20260301,198433,SO-0027398,SKU-0102,M05,C026,4,1,63.04
RMA-005486,20260320,198446,SO-0028111,SKU-0102,M05,C027,1,1,50.84
RMA-005487,20260524,198497,SO-0031533,SKU-0102,M05,C025,4,2,138.72
RMA-005488,20260605,198514,SO-0032339,SKU-0102,M05,C027,3,1,53.3
RMA-005489,20250702,198542,SO-0016652,SKU-0102,M06,C032,3,1,63.79
RMA-005490,20250716,198550,SO-0017320,SKU-0102,M06,C031,3,2,123.74
RMA-005491,20250817,198588,SO-0019196,SKU-0102,M06,C030,5,2,129.82
RMA-005492,20250831,198592,SO-0019374,SKU-0102,M06,C029,1,1,67.13
RMA-005493,20250925,198632,SO-0021259,SKU-0102,M06,C031,4,1,63.17
RMA-005494,20251119,198680,SO-0023498,SKU-0102,M06,C028,4,1,64.7
RMA-005495,20260127,198735,SO-0026107,SKU-0102,M06,C033,5,1,52.75
RMA-005496,20260203,198739,SO-0026284,SKU-0102,M06,C032,1,2,125.92
RMA-005497,20260331,198800,SO-0029268,SKU-0102,M06,C028,5,2,130.22
RMA-005498,20260502,198823,SO-0030740,SKU-0102,M06,C031,3,2,128.28
RMA-005499,20260524,198835,SO-0031273,SKU-0102,M06,C032,1,1,63.86
RMA-005500,20250805,198906,SO-0018046,SKU-0102,M07,C038,4,1,51.93
RMA-005501,20251019,198994,SO-0022117,SKU-0102,M07,C037,3,1,62.59
RMA-005502,20260128,199089,SO-0026604,SKU-0102,M07,C038,4,1,50.76
RMA-005503,20260608,199185,SO-0032035,SKU-0102,M07,C035,5,2,131.0
RMA-005504,20250714,199236,SO-0017915,SKU-0102,M08,C042,4,2,137.5
RMA-005505,20250824,199254,SO-0018937,SKU-0102,M08,C041,1,1,67.65
RMA-005506,20250831,199258,SO-0019160,SKU-0102,M08,C039,1,1,67.07
RMA-005507,20251031,199331,SO-0022928,SKU-0102,M08,C040,5,1,64.1
RMA-005508,20260619,199497,SO-0032266,SKU-0102,M08,C044,4,1,52.12
RMA-005509,20260506,199714,SO-0030568,SKU-0103,M07,C037,1,1,72.0
RMA-005510,20251003,199724,SO-0021450,SKU-0103,M08,C044,1,1,59.22
RMA-005511,20240628,199743,SO-0000228,SKU-0104,M01,C004,4,1,38.22
RMA-005512,20240629,199752,SO-0000897,SKU-0104,M01,C002,4,1,39.36
RMA-005513,20240715,199764,SO-0001526,SKU-0104,M01,C005,1,1,35.38
RMA-005514,20240909,199801,SO-0003892,SKU-0104,M01,C001,1,2,75.18
RMA-005515,20241107,199840,SO-0006704,SKU-0104,M01,C005,1,2,70.94
RMA-005516,20241223,199877,SO-0008766,SKU-0104,M01,C005,4,1,35.5
RMA-005517,20250722,200011,SO-0017740,SKU-0104,M01,C002,5,2,75.48
RMA-005518,20250819,200026,SO-0018768,SKU-0104,M01,C005,2,1,36.43
RMA-005519,20260103,200100,SO-0025135,SKU-0104,M01,C001,4,1,37.39
RMA-005520,20240705,200112,SO-0000454,SKU-0104,M02,C008,4,2,75.64
RMA-005521,20241117,200201,SO-0006933,SKU-0104,M02,C011,1,1,30.62
RMA-005522,20241227,200222,SO-0008545,SKU-0104,M02,C008,2,1,36.91
RMA-005523,20250103,200229,SO-0009085,SKU-0104,M02,C011,2,1,29.27
RMA-005524,20250429,200298,SO-0014262,SKU-0104,M02,C007,3,2,76.78
RMA-005525,20250703,200328,SO-0016672,SKU-0104,M02,C007,5,1,37.01
RMA-005526,20250623,200330,SO-0016808,SKU-0104,M02,C008,2,1,37.62
RMA-005527,20250712,200336,SO-0017121,SKU-0104,M02,C010,5,1,35.22
RMA-005528,20240911,200475,SO-0004305,SKU-0104,M03,C013,1,2,76.46
RMA-005529,20251126,200629,SO-0023980,SKU-0104,M03,C016,4,1,29.67
RMA-005530,20240808,200671,SO-0002392,SKU-0104,M04,C021,1,1,37.45
RMA-005531,20240820,200680,SO-0003015,SKU-0104,M04,C019,1,1,37.11
RMA-005532,20240913,200683,SO-0003326,SKU-0104,M04,C017,1,2,76.48
RMA-005533,20241005,200698,SO-0004576,SKU-0104,M04,C017,1,1,39.49
RMA-005534,20241231,200754,SO-0008244,SKU-0104,M04,C022,2,1,29.92
RMA-005535,20241225,200763,SO-0008959,SKU-0104,M04,C020,4,1,35.24
RMA-005536,20250228,200789,SO-0011198,SKU-0104,M04,C019,3,1,37.53
RMA-005537,20250319,200800,SO-0012575,SKU-0104,M04,C019,2,1,36.41
RMA-005538,20250610,200849,SO-0016371,SKU-0104,M04,C019,4,1,36.03
RMA-005539,20250630,200867,SO-0017399,SKU-0104,M04,C020,1,1,35.04
RMA-005540,20250915,200900,SO-0019857,SKU-0104,M04,C017,2,2,77.28
RMA-005541,20251031,200926,SO-0021873,SKU-0104,M04,C017,3,1,38.05
RMA-005542,20240831,200990,SO-0003599,SKU-0104,M05,C023,5,1,37.24
RMA-005543,20241128,201022,SO-0006992,SKU-0104,M05,C025,1,1,37.81
RMA-005544,20241128,201025,SO-0007173,SKU-0104,M05,C026,2,2,76.82
RMA-005545,20250720,201118,SO-0017182,SKU-0104,M05,C026,4,1,38.65
RMA-005546,20250814,201136,SO-0018347,SKU-0104,M05,C026,4,1,38.54
RMA-005547,20251128,201176,SO-0023180,SKU-0104,M05,C024,5,1,38.66
RMA-005548,20251216,201185,SO-0024576,SKU-0104,M05,C027,4,1,30.16
RMA-005549,20240703,201195,SO-0000568,SKU-0104,M06,C032,4,1,37.02
RMA-005550,20241204,201260,SO-0007177,SKU-0104,M06,C030,4,1,38.23
RMA-005551,20250204,201307,SO-0010854,SKU-0104,M06,C032,1,1,36.96
RMA-005552,20250701,201382,SO-0016788,SKU-0104,M06,C033,1,2,60.2
RMA-005553,20250917,201432,SO-0020716,SKU-0104,M06,C028,1,1,38.51
RMA-005554,20240725,201490,SO-0001245,SKU-0104,M07,C036,1,2,77.7
RMA-005555,20241027,201536,SO-0005571,SKU-0104,M07,C034,2,1,37.57
RMA-005556,20241222,201574,SO-0008705,SKU-0104,M07,C034,5,1,38.06
RMA-005557,20250120,201584,SO-0009333,SKU-0104,M07,C034,2,1,37.44
RMA-005558,20250108,201585,SO-0009380,SKU-0104,M07,C036,3,1,37.49
RMA-005559,20250914,201726,SO-0020189,SKU-0104,M07,C038,5,2,60.4
RMA-005560,20260118,201768,SO-0025526,SKU-0104,M07,C034,2,1,39.27
RMA-005561,20250411,201887,SO-0012774,SKU-0104,M08,C040,3,1,38.15
RMA-005562,20240703,202004,SO-0000447,SKU-0105,M01,C001,4,1,22.29
RMA-005563,20240708,202021,SO-0001437,SKU-0105,M01,C005,3,1,20.95
RMA-005564,20240729,202035,SO-0002105,SKU-0105,M01,C002,2,1,23.03
RMA-005565,20241015,202092,SO-0005358,SKU-0105,M01,C001,4,1,22.27
